,Unnamed: 0,amount,change,close,high,low,open,pct_chg,pre_close,trade_date,ts_code,vol
0,,46886.876,-0.1599999999999997,3.18,3.4,3.17,3.29,-4.7904,3.34,20200403,600860.SH,144255.01
1,,4404.792,-0.18000000000000016,3.34,3.34,3.34,3.34,-5.1136,3.52,20200402,600860.SH,13188.0
2,,1451.648,-0.18000000000000016,3.52,3.52,3.52,3.52,-4.8649,3.7,20200401,600860.SH,4124.0
3,,3020.31,-0.18999999999999995,3.7,3.7,3.7,3.7,-4.8843,3.89,20200331,600860.SH,8163.0
0,0.0,19781.902,-0.08999999999999986,3.89,4.03,3.88,4.02,-2.2613,3.98,20200327,600860.SH,49925.58
1,1.0,15293.475,-0.10999999999999988,3.98,4.1,3.96,4.08,-2.6895,4.09,20200326,600860.SH,38107.63
2,2.0,17028.104,0.07000000000000027,4.09,4.16,4.05,4.11,1.7413,4.02,20200325,600860.SH,41661.9
3,3.0,23653.905,-0.11000000000000032,4.02,4.22,3.87,4.12,-2.6634,4.13,20200324,600860.SH,58635.0
4,4.0,15793.177,-0.1299999999999999,4.13,4.25,4.02,4.2,-3.0516,4.26,20200323,600860.SH,38152.0
5,5.0,12959.603000000001,0.049999999999999815,4.26,4.33,4.19,4.29,1.1876,4.21,20200320,600860.SH,30477.32
6,6.0,19976.971999999998,-0.1299999999999999,4.21,4.4,4.14,4.4,-2.9954,4.34,20200319,600860.SH,47169.0
7,7.0,24340.232000000004,0.01999999999999957,4.34,4.54,4.21,4.42,0.46299999999999997,4.32,20200318,600860.SH,54881.0
8,8.0,20834.808,-0.10999999999999943,4.32,4.49,4.11,4.42,-2.4831,4.43,20200317,600860.SH,48589.0
9,9.0,24355.557999999997,-0.14000000000000054,4.43,4.75,4.37,4.63,-3.0635,4.57,20200316,600860.SH,52781.01
10,10.0,24339.235,-0.17999999999999972,4.57,4.68,4.3,4.3,-3.7895,4.75,20200313,600860.SH,54011.0
11,11.0,28196.958,0.0,4.75,4.9,4.58,4.71,0.0,4.75,20200312,600860.SH,59660.0
12,12.0,27279.412,-0.08000000000000007,4.75,5.02,4.75,4.83,-1.6563,4.83,20200311,600860.SH,55828.0
13,13.0,21019.342,0.08000000000000007,4.83,4.87,4.54,4.63,1.6842,4.75,20200310,600860.SH,44331.9
14,14.0,30046.283,-0.20000000000000015,4.75,5.13,4.72,4.98,-4.0404,4.95,20200309,600860.SH,61220.92
15,15.0,28899.577,0.049999999999999815,4.95,5.08,4.8,4.84,1.0204,4.9,20200306,600860.SH,57898.0
16,16.0,24980.681,0.1900000000000004,4.9,4.94,4.71,4.72,4.034,4.71,20200305,600860.SH,51401.15
17,17.0,24106.106,0.16999999999999993,4.71,4.76,4.4,4.52,3.7445,4.54,20200304,600860.SH,52380.01
18,18.0,23921.56,-0.009999999999999787,4.54,4.7,4.46,4.66,-0.2198,4.55,20200303,600860.SH,52155.0
19,19.0,19585.494,0.1200000000000001,4.55,4.72,4.46,4.46,2.7088,4.43,20200302,600860.SH,42798.0
20,20.0,23382.293999999998,-0.41000000000000014,4.43,4.71,4.37,4.71,-8.4711,4.84,20200228,600860.SH,51950.25
21,21.0,19698.948,-0.049999999999999815,4.84,4.95,4.73,4.93,-1.0225,4.89,20200227,600860.SH,40975.83
22,22.0,31055.426,-0.020000000000000462,4.89,5.12,4.83,4.91,-0.4073,4.91,20200226,600860.SH,62556.0
23,23.0,26192.749,-0.16999999999999993,4.91,5.05,4.72,5.05,-3.3465,5.08,20200225,600860.SH,53633.57
24,24.0,23803.862,0.020000000000000462,5.08,5.12,4.98,5.05,0.3953,5.06,20200224,600860.SH,47123.55
25,25.0,27299.576,0.040000000000000036,5.06,5.09,4.97,5.03,0.7968,5.02,20200221,600860.SH,54300.2
26,26.0,34611.602,0.21999999999999972,5.02,5.06,4.76,4.84,4.5833,4.8,20200220,600860.SH,70123.91
27,27.0,20254.428,-0.03000000000000025,4.8,4.89,4.76,4.88,-0.6211,4.83,20200219,600860.SH,41974.0
28,28.0,28806.737,0.13999999999999968,4.83,4.87,4.67,4.75,2.9851,4.69,20200218,600860.SH,60187.01
29,29.0,24326.98,0.14000000000000054,4.69,4.7,4.57,4.59,3.0769,4.55,20200217,600860.SH,52340.4
30,30.0,18978.918999999998,0.03000000000000025,4.55,4.57,4.45,4.55,0.6637,4.52,20200214,600860.SH,42139.0
31,31.0,28770.593999999997,-0.1200000000000001,4.52,4.64,4.4,4.56,-2.5862,4.64,20200213,600860.SH,63541.0
32,32.0,27039.535,0.01999999999999957,4.64,4.64,4.48,4.63,0.4329,4.62,20200212,600860.SH,59373.1
33,33.0,33646.434,0.16999999999999993,4.62,4.85,4.37,4.47,3.8202,4.45,20200211,600860.SH,73193.0
34,34.0,30799.865,0.21,4.45,4.55,4.23,4.25,4.9528,4.24,20200210,600860.SH,70011.9
35,35.0,23768.447999999997,-0.13999999999999968,4.24,4.41,4.19,4.4,-3.1963,4.38,20200207,600860.SH,55808.66
36,36.0,30249.07,0.34999999999999964,4.38,4.42,4.02,4.07,8.6849,4.03,20200206,600860.SH,71141.0
37,37.0,28031.881,0.03000000000000025,4.03,4.13,3.95,3.95,0.75,4.0,20200205,600860.SH,69261.32
38,38.0,50738.849,-0.3700000000000001,4.0,4.1,3.93,3.93,-8.4668,4.37,20200204,600860.SH,128256.79
