,Unnamed: 0,amount,change,close,high,low,open,pct_chg,pre_close,trade_date,ts_code,vol
0,,78661.693,-0.029999999999999805,3.04,3.06,3.03,3.06,-0.9772,3.07,20200403,600567.SH,258704.21
1,,96802.317,0.020000000000000018,3.07,3.07,2.99,3.02,0.6557,3.05,20200402,600567.SH,318618.5
2,,80906.658,-0.010000000000000231,3.05,3.07,3.03,3.04,-0.3268,3.06,20200401,600567.SH,265481.02
3,,120264.143,0.0,3.06,3.06,3.01,3.06,0.0,3.06,20200331,600567.SH,396010.85
4,,184490.951,0.0,3.06,3.06,2.97,3.03,0.0,3.06,20200330,600567.SH,613215.45
0,0.0,91333.302,0.0,3.06,3.1,3.05,3.09,0.0,3.06,20200327,600567.SH,297331.58
1,1.0,123935.431,-0.049999999999999815,3.06,3.11,3.04,3.11,-1.6077,3.11,20200326,600567.SH,404115.82
2,2.0,146395.00699999998,0.029999999999999805,3.11,3.14,3.08,3.12,0.9740000000000001,3.08,20200325,600567.SH,470608.53
3,3.0,138879.77,0.03000000000000025,3.08,3.1,3.04,3.06,0.9836,3.05,20200324,600567.SH,452347.18
4,4.0,135550.115,-0.07000000000000027,3.05,3.06,3.01,3.04,-2.2436,3.12,20200323,600567.SH,446616.23
5,5.0,101123.86,0.03000000000000025,3.12,3.13,3.07,3.12,0.9709,3.09,20200320,600567.SH,326504.0
6,6.0,212633.74899999998,0.0,3.09,3.1,3.0,3.06,0.0,3.09,20200319,600567.SH,695478.3
7,7.0,143432.44,-0.010000000000000231,3.09,3.18,3.08,3.12,-0.3226,3.1,20200318,600567.SH,459252.06
8,8.0,181206.704,-0.040000000000000036,3.1,3.2,3.05,3.14,-1.2739,3.14,20200317,600567.SH,583400.66
9,9.0,238263.983,-0.10000000000000007,3.14,3.27,3.12,3.27,-3.0864,3.24,20200316,600567.SH,744361.85
10,10.0,261261.01899999997,-0.009999999999999787,3.24,3.33,3.03,3.09,-0.3077,3.25,20200313,600567.SH,828852.1
11,11.0,216666.076,-0.08999999999999986,3.25,3.31,3.23,3.3,-2.6946,3.34,20200312,600567.SH,664195.34
12,12.0,235330.27300000002,-0.0900000000000003,3.34,3.44,3.33,3.42,-2.6239,3.43,20200311,600567.SH,696157.1
