,Unnamed: 0,amount,change,close,high,low,open,pct_chg,pre_close,trade_date,ts_code,vol
0,,933477.901,-0.46999999999999886,11.72,12.18,11.61,12.1,-3.8556,12.19,20200403,002436.SZ,786263.09
1,,1150965.169,0.8300000000000001,12.19,12.23,11.3,11.36,7.3063,11.36,20200402,002436.SZ,979931.63
2,,1113022.241,0.46999999999999886,11.36,11.85,10.86,10.96,4.3159,10.89,20200401,002436.SZ,972129.22
3,,608198.472,-0.129999999999999,10.89,11.4,10.86,11.26,-1.1797,11.02,20200331,002436.SZ,546130.91
4,,876404.837,-0.8600000000000012,11.02,11.5,10.73,11.39,-7.2391,11.88,20200330,002436.SZ,794141.46
0,0.0,695332.755,-0.33999999999999986,11.88,12.48,11.8,12.39,-2.7823,12.22,20200327,002436.SZ,575929.09
1,1.0,827226.806,0.030000000000001137,12.22,12.57,11.88,12.0,0.2461,12.19,20200326,002436.SZ,675328.59
2,2.0,939494.335,0.20999999999999908,12.19,12.49,12.05,12.32,1.7529,11.98,20200325,002436.SZ,765237.79
3,3.0,1030117.87,0.28000000000000114,11.98,12.14,11.12,12.05,2.3932,11.7,20200324,002436.SZ,874567.71
4,4.0,1031708.59,-1.200000000000001,11.7,12.64,11.62,12.29,-9.3023,12.9,20200323,002436.SZ,855304.08
5,5.0,1079376.986,-0.28999999999999915,12.9,13.45,12.65,13.38,-2.1986,13.19,20200320,002436.SZ,829765.37
6,6.0,1416664.1809999999,0.5999999999999996,13.19,13.28,12.38,12.85,4.7657,12.59,20200319,002436.SZ,1105421.44
7,7.0,1468575.958,-0.3800000000000008,12.59,13.59,12.57,13.27,-2.9298,12.97,20200318,002436.SZ,1116040.62
8,8.0,1525890.0219999999,-0.3300000000000001,12.97,13.78,12.15,13.64,-2.4812,13.3,20200317,002436.SZ,1181313.51
9,9.0,1759725.612,-1.0399999999999991,13.3,14.75,12.95,14.34,-7.2524,14.34,20200316,002436.SZ,1258558.09
10,10.0,1914370.392,0.16000000000000014,14.34,14.76,13.22,13.52,1.1283,14.18,20200313,002436.SZ,1358753.58
11,11.0,1777713.031,-0.9900000000000002,14.18,15.08,13.97,14.45,-6.526,15.17,20200312,002436.SZ,1235537.36
12,12.0,2596401.61,-1.1300000000000008,15.17,16.43,15.0,16.29,-6.9325,16.3,20200311,002436.SZ,1655439.92
13,13.0,2755192.402,1.4400000000000013,16.3,16.35,14.25,14.55,9.6904,14.86,20200310,002436.SZ,1785155.11
14,14.0,2458287.817,-1.650000000000002,14.86,16.3,14.86,16.03,-9.9939,16.51,20200309,002436.SZ,1613361.85
15,15.0,3097192.565,0.12000000000000098,16.51,17.16,15.8,15.81,0.7322,16.39,20200306,002436.SZ,1868493.05
16,16.0,3558035.398,1.4900000000000002,16.39,16.39,15.1,15.37,10.0,14.9,20200305,002436.SZ,2257441.72
17,17.0,2594980.627,0.8399999999999999,14.9,15.4,13.6,13.82,5.9744,14.06,20200304,002436.SZ,1777246.91
18,18.0,2035937.936,0.3200000000000003,14.06,14.92,13.78,14.1,2.329,13.74,20200303,002436.SZ,1426728.64
19,19.0,2104507.804,0.5700000000000003,13.74,14.16,13.18,13.61,4.328,13.17,20200302,002436.SZ,1538352.43
20,20.0,2534207.921,-1.41,13.17,13.97,13.12,13.33,-9.6708,14.58,20200228,002436.SZ,1895573.78
21,21.0,3061850.836,-1.58,14.58,16.15,14.54,15.99,-9.7772,16.16,20200227,002436.SZ,2043420.8
22,22.0,2967155.3030000003,-1.8000000000000007,16.16,17.75,16.16,17.75,-10.0223,17.96,20200226,002436.SZ,1762508.6
23,23.0,3575963.591,1.6300000000000026,17.96,17.96,15.31,16.57,9.9816,16.33,20200225,002436.SZ,2079160.74
24,24.0,2328882.535,1.4699999999999989,16.33,16.35,14.87,14.87,9.8923,14.86,20200224,002436.SZ,1482008.14
25,25.0,1942470.2619999999,0.8599999999999994,14.86,15.05,13.9,13.9,6.1429,14.0,20200221,002436.SZ,1334477.12
26,26.0,1785448.805,0.25,14.0,14.09,13.3,13.68,1.8182,13.75,20200220,002436.SZ,1297322.58
27,27.0,2139046.83,0.05000000000000071,13.75,14.5,13.39,13.52,0.365,13.7,20200219,002436.SZ,1538383.43
28,28.0,1922159.994,0.8999999999999986,13.7,14.07,12.61,12.65,7.0312,12.8,20200218,002436.SZ,1465894.35
29,29.0,1644729.1,0.41000000000000014,12.8,13.04,12.05,12.43,3.3091,12.39,20200217,002436.SZ,1306581.31
30,30.0,1925803.017,0.33999999999999986,12.39,12.85,12.03,12.29,2.8216,12.05,20200214,002436.SZ,1545806.33
31,31.0,2303988.897,0.16999999999999993,12.05,12.97,11.8,12.05,1.431,11.88,20200213,002436.SZ,1884927.04
32,32.0,1488220.66,1.08,11.88,11.88,10.61,10.62,10.0,10.8,20200212,002436.SZ,1327127.26
33,33.0,1369404.425,0.10000000000000142,10.8,11.23,10.56,10.57,0.9346,10.7,20200211,002436.SZ,1249118.14
