,Unnamed: 0,amount,change,close,high,low,open,pct_chg,pre_close,trade_date,ts_code,vol
0,,255057.417,-0.22999999999999865,8.05,8.25,8.02,8.24,-2.7778,8.28,20200403,002547.SZ,314540.53
1,,322118.402,0.2400000000000002,8.28,8.28,8.02,8.04,2.9851,8.04,20200402,002547.SZ,395582.82
2,,284579.284,-0.05000000000000071,8.04,8.25,7.93,8.06,-0.618,8.09,20200401,002547.SZ,351038.37
3,,342635.044,-0.2699999999999996,8.09,8.53,8.08,8.49,-3.2297,8.36,20200331,002547.SZ,412721.86
4,,447526.803,-0.5099999999999998,8.36,8.68,8.31,8.59,-5.7497,8.87,20200330,002547.SZ,531071.72
0,0.0,468481.941,-0.2400000000000002,8.87,9.39,8.86,9.28,-2.6345,9.11,20200327,002547.SZ,513485.38
1,1.0,616581.961,-0.4800000000000004,9.11,9.47,9.1,9.38,-5.0052,9.59,20200326,002547.SZ,663760.4
2,2.0,975080.5440000001,0.4399999999999995,9.59,9.75,9.14,9.31,4.8087,9.15,20200325,002547.SZ,1035003.13
3,3.0,572559.053,0.2599999999999998,9.15,9.15,8.56,9.1,2.9246,8.89,20200324,002547.SZ,641127.09
4,4.0,527612.6479999999,-0.16999999999999993,8.89,9.3,8.63,8.66,-1.8764,9.06,20200323,002547.SZ,584938.85
5,5.0,479730.525,0.0,9.06,9.3,8.91,9.23,0.0,9.06,20200320,002547.SZ,528426.02
6,6.0,571291.123,0.3800000000000008,9.06,9.15,8.56,8.67,4.3779,8.68,20200319,002547.SZ,645527.74
7,7.0,592757.838,-0.3800000000000008,8.68,9.25,8.65,9.15,-4.1943,9.06,20200318,002547.SZ,658588.95
8,8.0,589235.939,0.13000000000000078,9.06,9.25,8.5,9.08,1.4558,8.93,20200317,002547.SZ,660010.2
9,9.0,813537.178,-0.7599999999999998,8.93,9.87,8.88,9.75,-7.8431,9.69,20200316,002547.SZ,869265.81
10,10.0,1025070.757,0.1999999999999993,9.69,9.87,8.82,8.9,2.1075,9.49,20200313,002547.SZ,1081182.27
11,11.0,876811.69,-0.2599999999999998,9.49,9.68,9.2,9.45,-2.6667,9.75,20200312,002547.SZ,927851.71
12,12.0,1530382.9840000002,-0.5299999999999994,9.75,10.45,9.71,10.15,-5.1556,10.28,20200311,002547.SZ,1520011.67
13,13.0,2163447.324,0.4699999999999989,10.28,10.35,9.2,9.95,4.791,9.81,20200310,002547.SZ,2164308.16
14,14.0,1910434.985,0.5700000000000003,9.81,10.16,9.02,9.08,6.1688,9.24,20200309,002547.SZ,1929274.71
15,15.0,710236.191,0.1899999999999995,9.24,9.36,8.74,8.82,2.0994,9.05,20200306,002547.SZ,781127.46
16,16.0,652002.2320000001,0.08999999999999986,9.05,9.4,9.03,9.3,1.0045,8.96,20200305,002547.SZ,711951.85
17,17.0,468878.217,-0.06999999999999851,8.96,9.08,8.75,8.88,-0.7752,9.03,20200304,002547.SZ,525911.19
18,18.0,879801.708,0.04999999999999893,9.03,9.45,8.88,9.3,0.5568,8.98,20200303,002547.SZ,954908.87
19,19.0,668356.334,0.6600000000000001,8.98,9.09,8.5,8.5,7.9327,8.32,20200302,002547.SZ,760059.51
20,20.0,667499.9010000001,-0.7400000000000002,8.32,8.76,8.3,8.47,-8.1678,9.06,20200228,002547.SZ,783901.7
21,21.0,765635.197,-0.2699999999999996,9.06,9.47,8.81,9.3,-2.8939,9.33,20200227,002547.SZ,841897.06
22,22.0,1349204.726,-0.8200000000000003,9.33,10.06,9.15,9.8,-8.0788,10.15,20200226,002547.SZ,1400216.18
23,23.0,2294173.776,0.4900000000000002,10.15,10.6,9.3,9.68,5.0725,9.66,20200225,002547.SZ,2302223.21
24,24.0,1226648.74,0.8800000000000008,9.66,9.66,8.8,8.93,10.0228,8.78,20200224,002547.SZ,1321062.88
25,25.0,968953.005,-0.02000000000000135,8.78,9.04,8.7,8.83,-0.2273,8.8,20200221,002547.SZ,1091868.78
26,26.0,967702.922,0.3500000000000014,8.8,8.88,8.32,8.5,4.1419999999999995,8.45,20200220,002547.SZ,1114706.79
27,27.0,688874.182,0.029999999999999364,8.45,8.63,8.31,8.42,0.3563,8.42,20200219,002547.SZ,811716.51
28,28.0,595342.3470000001,0.2400000000000002,8.42,8.44,8.15,8.23,2.9339999999999997,8.18,20200218,002547.SZ,715006.98
29,29.0,409005.597,0.29000000000000004,8.18,8.22,7.91,7.91,3.6755,7.89,20200217,002547.SZ,502731.48
30,30.0,326245.517,-0.1299999999999999,7.89,8.07,7.86,7.94,-1.6209,8.02,20200214,002547.SZ,409724.5
31,31.0,383840.227,-0.16000000000000014,8.02,8.26,8.0,8.2,-1.956,8.18,20200213,002547.SZ,474275.32
32,32.0,456981.02,-0.01999999999999957,8.18,8.2,7.93,8.08,-0.2439,8.2,20200212,002547.SZ,564170.41
33,33.0,705494.077,0.4599999999999991,8.2,8.28,7.64,7.74,5.9432,7.74,20200211,002547.SZ,883794.45
