,Unnamed: 0,amount,change,close,high,low,open,pct_chg,pre_close,trade_date,ts_code,vol
0,,87094.447,-0.1800000000000006,5.02,5.15,5.01,5.15,-3.4615,5.2,20200403,603023.SH,172021.64
1,,160706.507,0.1299999999999999,5.2,5.21,4.97,5.11,2.5641,5.07,20200402,603023.SH,313927.43
2,,36916.219,0.45999999999999996,5.07,5.07,4.65,4.69,9.9783,4.61,20200401,603023.SH,73940.31
3,,47699.86,-0.14999999999999947,4.61,4.82,4.61,4.8,-3.1513,4.76,20200331,603023.SH,101147.0
4,,57584.289,-0.16999999999999993,4.76,4.88,4.68,4.85,-3.4483,4.93,20200330,603023.SH,121180.12
0,0.0,51984.954000000005,-0.08999999999999986,4.93,5.12,4.93,5.1,-1.7928,5.02,20200327,603023.SH,103426.91
1,1.0,68427.47099999999,-0.16000000000000014,5.02,5.2,4.98,5.07,-3.0888,5.18,20200326,603023.SH,134934.86
2,2.0,93557.58300000001,0.14999999999999947,5.18,5.25,5.09,5.19,2.9821,5.03,20200325,603023.SH,181417.07
3,3.0,92404.69300000001,0.08000000000000007,5.03,5.12,4.68,5.05,1.6162,4.95,20200324,603023.SH,188344.66
4,4.0,90006.127,-0.21,4.95,5.29,4.9,5.02,-4.0698,5.16,20200323,603023.SH,176687.67
5,5.0,104508.329,-0.040000000000000036,5.16,5.35,5.07,5.25,-0.7692,5.2,20200320,603023.SH,200443.87
6,6.0,113434.42199999999,0.15000000000000036,5.2,5.23,4.89,5.07,2.9703,5.05,20200319,603023.SH,224883.22
7,7.0,147047.928,-0.1800000000000006,5.05,5.49,5.05,5.15,-3.4417,5.23,20200318,603023.SH,279291.56
8,8.0,177137.59399999998,-0.35999999999999943,5.23,5.48,5.05,5.41,-6.4401,5.59,20200317,603023.SH,338260.13
9,9.0,228529.12699999998,-0.6200000000000001,5.59,6.08,5.59,5.99,-9.9839,6.21,20200316,603023.SH,397077.61
10,10.0,517052.92600000004,-0.6900000000000004,6.21,7.3,6.21,6.55,-10.0,6.9,20200313,603023.SH,775393.84
11,11.0,425826.00700000004,0.6300000000000008,6.9,6.9,5.88,6.3,10.0478,6.27,20200312,603023.SH,658365.84
12,12.0,100860.145,0.5699999999999994,6.27,6.27,6.01,6.2,10.0,5.7,20200311,603023.SH,162047.61
13,13.0,117660.07800000001,0.5200000000000005,5.7,5.7,5.03,5.05,10.0386,5.18,20200310,603023.SH,213511.34
14,14.0,121891.77900000001,0.040000000000000036,5.18,5.34,4.98,5.01,0.7782,5.14,20200309,603023.SH,237538.57
15,15.0,130377.34599999999,-0.16000000000000014,5.14,5.2,5.01,5.08,-3.0189,5.3,20200306,603023.SH,255002.25
16,16.0,250013.919,-0.03000000000000025,5.3,5.66,5.21,5.39,-0.5629,5.33,20200305,603023.SH,461809.02
17,17.0,251414.483,-0.2699999999999996,5.33,5.92,5.24,5.68,-4.8214,5.6,20200304,603023.SH,455032.27
18,18.0,302643.18,0.5099999999999998,5.6,5.6,4.92,5.23,10.0196,5.09,20200303,603023.SH,564145.23
19,19.0,171079.212,0.46,5.09,5.09,4.63,4.63,9.9352,4.63,20200302,603023.SH,341954.28
20,20.0,123914.716,-0.5099999999999998,4.63,4.83,4.63,4.7,-9.9222,5.14,20200228,603023.SH,263995.11
21,21.0,226094.42899999997,-0.5700000000000003,5.14,5.61,5.14,5.6,-9.9825,5.71,20200227,603023.SH,432698.53
22,22.0,279704.943,0.5199999999999996,5.71,5.71,5.31,5.5,10.0193,5.19,20200226,603023.SH,495455.9
23,23.0,134514.703,0.4700000000000006,5.19,5.19,4.6,4.66,9.9576,4.72,20200225,603023.SH,264218.97
24,24.0,63503.647000000004,0.10999999999999943,4.72,4.81,4.5,4.57,2.3861,4.61,20200224,603023.SH,136475.27
25,25.0,34054.6,0.0600000000000005,4.61,4.65,4.51,4.53,1.3187,4.55,20200221,603023.SH,74268.78
26,26.0,30444.943,0.09999999999999963,4.55,4.55,4.43,4.45,2.2472,4.45,20200220,603023.SH,67686.12
27,27.0,42032.225999999995,0.040000000000000036,4.45,4.57,4.39,4.41,0.907,4.41,20200219,603023.SH,93835.65
28,28.0,30491.354,0.08000000000000007,4.41,4.44,4.31,4.33,1.8476,4.33,20200218,603023.SH,69696.74
29,29.0,34240.163,0.1299999999999999,4.33,4.36,4.22,4.22,3.0952,4.2,20200217,603023.SH,79413.8
30,30.0,14784.313999999998,-0.01999999999999957,4.2,4.26,4.18,4.2,-0.4739,4.22,20200214,603023.SH,35026.55
31,31.0,19529.905,-0.08000000000000007,4.22,4.34,4.19,4.31,-1.8605,4.3,20200213,603023.SH,45870.66
32,32.0,22645.116,0.05999999999999961,4.3,4.35,4.23,4.23,1.4151,4.24,20200212,603023.SH,52698.95
33,33.0,21305.209,-0.049999999999999815,4.24,4.35,4.24,4.32,-1.1655,4.29,20200211,603023.SH,49619.6
34,34.0,20582.913,0.08999999999999986,4.29,4.31,4.17,4.21,2.1429,4.2,20200210,603023.SH,48400.02
35,35.0,22665.743,-0.01999999999999957,4.2,4.25,4.14,4.22,-0.4739,4.22,20200207,603023.SH,53966.59
36,36.0,29322.568,-0.03000000000000025,4.22,4.34,4.18,4.33,-0.7059,4.25,20200206,603023.SH,69322.93
37,37.0,37811.291,0.23000000000000045,4.25,4.29,4.03,4.03,5.7214,4.02,20200205,603023.SH,89726.01
38,38.0,32404.557,-0.040000000000000036,4.02,4.1,3.66,3.66,-0.9852,4.06,20200204,603023.SH,82537.23
39,39.0,11601.856000000002,-0.4500000000000002,4.06,4.06,4.06,4.06,-9.9778,4.51,20200203,603023.SH,28576.0
40,40.0,46961.429000000004,-0.2400000000000002,4.51,4.65,4.38,4.65,-5.0526,4.75,20200123,603023.SH,104101.97
41,41.0,36941.361000000004,0.040000000000000036,4.75,4.75,4.54,4.7,0.8493,4.71,20200122,603023.SH,79376.6
42,42.0,25403.287,-0.13999999999999968,4.71,4.89,4.71,4.89,-2.8866,4.85,20200121,603023.SH,53221.22
43,43.0,23685.981,0.049999999999999815,4.85,4.85,4.7,4.7,1.0417,4.8,20200120,603023.SH,49440.85
44,44.0,34559.742999999995,-0.14000000000000054,4.8,4.96,4.78,4.93,-2.8339999999999996,4.94,20200117,603023.SH,71310.07
45,45.0,32717.455,0.040000000000000036,4.94,4.97,4.86,4.91,0.8163,4.9,20200116,603023.SH,66697.6
46,46.0,37965.848,-0.029999999999999364,4.9,5.04,4.9,4.97,-0.6085,4.93,20200115,603023.SH,76568.23
47,47.0,43739.814000000006,-0.10000000000000052,4.93,5.06,4.93,5.05,-1.9881,5.03,20200114,603023.SH,87779.49
48,48.0,51014.511,0.07000000000000027,5.03,5.03,4.85,4.96,1.4113,4.96,20200113,603023.SH,102906.66
49,49.0,37824.732,-0.07000000000000027,4.96,5.08,4.93,5.08,-1.3917,5.03,20200110,603023.SH,75860.0
50,50.0,56150.274000000005,0.020000000000000462,5.03,5.13,4.96,5.05,0.3992,5.01,20200109,603023.SH,111669.49
51,51.0,79982.62400000001,-0.040000000000000036,5.01,5.18,4.98,5.05,-0.7921,5.05,20200108,603023.SH,157479.81
52,52.0,63595.157999999996,0.0699999999999994,5.05,5.06,4.96,4.98,1.4056,4.98,20200107,603023.SH,126550.34
53,53.0,73128.71,-0.05999999999999961,4.98,5.01,4.89,5.01,-1.1905,5.04,20200106,603023.SH,147537.38
54,54.0,91901.55900000001,0.1299999999999999,5.04,5.1,4.91,4.92,2.6477,4.91,20200103,603023.SH,182661.31
55,55.0,57473.777,0.08999999999999986,4.91,4.97,4.84,4.85,1.8672,4.82,20200102,603023.SH,117137.4
56,56.0,42150.05,-0.040000000000000036,4.82,4.86,4.77,4.86,-0.823,4.86,20191231,603023.SH,87567.93
57,57.0,64712.384000000005,-0.05999999999999961,4.86,4.87,4.66,4.85,-1.2195,4.92,20191230,603023.SH,135748.45
58,58.0,62501.615,-0.040000000000000036,4.92,5.01,4.88,4.95,-0.8065,4.96,20191227,603023.SH,126416.69
59,59.0,65374.449,-0.05999999999999961,4.96,5.01,4.89,5.01,-1.1952,5.02,20191226,603023.SH,132342.61
60,60.0,70572.929,0.029999999999999364,5.02,5.02,4.92,4.98,0.6012,4.99,20191225,603023.SH,141819.52
61,61.0,91408.959,-0.08000000000000007,4.99,5.08,4.86,5.08,-1.5779,5.07,20191224,603023.SH,184812.87
62,62.0,134079.452,-0.4799999999999995,5.07,5.44,5.02,5.39,-8.6486,5.55,20191223,603023.SH,257664.13
63,63.0,208824.181,0.25,5.55,5.75,5.23,5.34,4.717,5.3,20191220,603023.SH,380670.06
64,64.0,142113.43300000002,-0.28000000000000025,5.3,5.55,5.26,5.55,-5.0179,5.58,20191219,603023.SH,265375.82
65,65.0,145414.518,-0.040000000000000036,5.58,5.67,5.49,5.55,-0.7117,5.62,20191218,603023.SH,261467.41
66,66.0,209895.53100000002,-0.11000000000000032,5.62,5.98,5.56,5.78,-1.9197,5.73,20191217,603023.SH,368682.87
67,67.0,249636.049,0.2600000000000007,5.73,5.9,5.42,5.49,4.7532,5.47,20191216,603023.SH,437080.88
68,68.0,168152.545,0.040000000000000036,5.47,5.62,5.28,5.43,0.7366,5.43,20191213,603023.SH,307889.59
69,69.0,212872.51100000003,-0.3200000000000003,5.43,5.66,5.38,5.55,-5.5652,5.75,20191212,603023.SH,385159.05
70,70.0,407627.321,0.15000000000000036,5.75,6.07,5.45,5.88,2.6786,5.6,20191211,603023.SH,704695.21
71,71.0,174801.915,0.5099999999999998,5.6,5.6,5.01,5.01,10.0196,5.09,20191210,603023.SH,323026.92
72,72.0,226058.83399999997,-0.049999999999999815,5.09,5.27,5.01,5.06,-0.9728,5.14,20191209,603023.SH,441128.39
73,73.0,329494.331,-0.4000000000000004,5.14,5.56,5.08,5.38,-7.2202,5.54,20191206,603023.SH,623707.47
74,74.0,356608.19299999997,0.5,5.54,5.54,5.27,5.31,9.9206,5.04,20191205,603023.SH,653281.86
75,75.0,25790.36,0.46,5.04,5.04,5.04,5.04,10.0437,4.58,20191204,603023.SH,51171.35
76,76.0,33654.086,0.4199999999999999,4.58,4.58,4.19,4.19,10.0962,4.16,20191203,603023.SH,73719.59
77,77.0,8841.574,0.009999999999999787,4.16,4.18,4.12,4.13,0.24100000000000002,4.15,20191202,603023.SH,21299.63
78,78.0,11059.886,0.0,4.15,4.17,4.09,4.14,0.0,4.15,20191129,603023.SH,26770.79
79,79.0,7552.174,-0.040000000000000036,4.15,4.2,4.14,4.2,-0.9547,4.19,20191128,603023.SH,18102.94
80,80.0,6745.8240000000005,0.010000000000000677,4.19,4.21,4.15,4.2,0.2392,4.18,20191127,603023.SH,16140.6
81,81.0,7705.779,0.009999999999999787,4.18,4.21,4.15,4.17,0.2398,4.17,20191126,603023.SH,18438.77
82,82.0,9736.466,0.0,4.17,4.18,4.09,4.18,0.0,4.17,20191125,603023.SH,23510.0
83,83.0,12111.43,-0.020000000000000462,4.17,4.28,4.13,4.21,-0.4773,4.19,20191122,603023.SH,28811.8
84,84.0,8202.879,-0.009999999999999787,4.19,4.26,4.14,4.15,-0.2381,4.2,20191121,603023.SH,19507.43
85,85.0,11660.503,-0.01999999999999957,4.2,4.29,4.17,4.21,-0.4739,4.22,20191120,603023.SH,27525.63
86,86.0,11131.053999999998,0.0699999999999994,4.22,4.22,4.13,4.16,1.6867,4.15,20191119,603023.SH,26534.41
87,87.0,8180.219,0.05000000000000071,4.15,4.17,4.09,4.09,1.2195,4.1,20191118,603023.SH,19783.87
88,88.0,10774.153,-0.09000000000000075,4.1,4.2,4.08,4.2,-2.148,4.19,20191115,603023.SH,26042.44
89,89.0,12725.921999999999,-0.05999999999999961,4.19,4.24,4.17,4.24,-1.4118,4.25,20191114,603023.SH,30313.22
90,90.0,13535.806999999999,0.049999999999999815,4.25,4.25,4.16,4.2,1.1905,4.2,20191113,603023.SH,32195.89
91,91.0,15675.323,-0.009999999999999787,4.2,4.2,4.12,4.19,-0.2375,4.21,20191112,603023.SH,37613.02
92,92.0,27691.327,-0.21,4.21,4.39,4.12,4.33,-4.7511,4.42,20191111,603023.SH,65205.0
93,93.0,44307.28400000001,0.17999999999999972,4.42,4.6,4.21,4.24,4.2453,4.24,20191108,603023.SH,100337.38
94,94.0,10062.514000000001,0.040000000000000036,4.24,4.25,4.17,4.2,0.9524,4.2,20191107,603023.SH,23862.69
95,95.0,14031.278,-0.0699999999999994,4.2,4.31,4.18,4.3,-1.6393,4.27,20191106,603023.SH,33141.19
96,96.0,12127.433,0.01999999999999957,4.27,4.31,4.21,4.3,0.4706,4.25,20191105,603023.SH,28390.8
97,97.0,13284.02,-0.01999999999999957,4.25,4.32,4.24,4.27,-0.4684,4.27,20191104,603023.SH,31029.32
98,98.0,16975.7,0.0699999999999994,4.27,4.29,4.17,4.22,1.6667,4.2,20191101,603023.SH,39920.76
99,99.0,20956.805,-0.09999999999999963,4.2,4.34,4.18,4.33,-2.3256,4.3,20191031,603023.SH,49373.45
100,100.0,27248.203999999998,-0.1200000000000001,4.3,4.41,4.27,4.41,-2.7149,4.42,20191030,603023.SH,63040.66
101,101.0,30266.02,-0.16999999999999993,4.42,4.59,4.4,4.59,-3.7037,4.59,20191029,603023.SH,67437.17
102,102.0,30407.596,0.049999999999999815,4.59,4.61,4.49,4.54,1.1013,4.54,20191028,603023.SH,66640.14
103,103.0,32194.44,-0.11000000000000032,4.54,4.68,4.47,4.68,-2.3656,4.65,20191025,603023.SH,70835.29
104,104.0,19828.161,0.020000000000000462,4.65,4.66,4.6,4.6,0.43200000000000005,4.63,20191024,603023.SH,42842.72
105,105.0,29885.317000000003,-0.11000000000000032,4.63,4.72,4.61,4.7,-2.3207,4.74,20191023,603023.SH,64289.22
106,106.0,48660.165,-0.029999999999999364,4.74,4.8,4.62,4.77,-0.6289,4.77,20191022,603023.SH,103868.66
107,107.0,61776.917,-0.3300000000000001,4.77,5.04,4.69,5.04,-6.4706,5.1,20191021,603023.SH,127553.8
108,108.0,102194.72099999999,0.049999999999999815,5.1,5.4,4.81,4.9,0.9901,5.05,20191018,603023.SH,204167.29
109,109.0,106544.135,0.46,5.05,5.05,4.57,4.59,10.0218,4.59,20191017,603023.SH,216106.06
110,110.0,16093.729,0.009999999999999787,4.59,4.66,4.57,4.6,0.2183,4.58,20191016,603023.SH,34907.36
111,111.0,24437.533,-0.1299999999999999,4.58,4.7,4.57,4.67,-2.7601,4.71,20191015,603023.SH,52871.38
112,112.0,38121.754,0.1200000000000001,4.71,4.75,4.6,4.63,2.6144,4.59,20191014,603023.SH,81387.78
113,113.0,26643.477000000003,-0.020000000000000462,4.59,4.64,4.53,4.62,-0.4338,4.61,20191011,603023.SH,58078.07
