,Unnamed: 0,amount,change,close,high,low,open,pct_chg,pre_close,trade_date,ts_code,vol
0,,33410.146,0.0699999999999994,6.18,6.3,6.1,6.13,1.1457,6.11,20200403,600232.SH,53927.0
1,,24309.28,0.010000000000000675,6.11,6.12,5.99,6.11,0.1639,6.1,20200402,600232.SH,40192.44
2,,16406.625,-0.040000000000000036,6.1,6.18,6.09,6.1,-0.6515,6.14,20200401,600232.SH,26758.93
3,,23295.684,0.04999999999999982,6.14,6.17,6.03,6.1,0.821,6.09,20200331,600232.SH,38121.01
4,,27005.81,-0.04999999999999982,6.09,6.23,6.07,6.15,-0.8143,6.14,20200330,600232.SH,44002.92
0,0.0,25024.224,-0.040000000000000036,6.14,6.3,6.12,6.24,-0.6472,6.18,20200327,600232.SH,40322.0
1,1.0,28612.326,0.01999999999999957,6.18,6.27,6.06,6.12,0.3247,6.16,20200326,600232.SH,46323.61
2,2.0,26582.97,0.21,6.16,6.18,6.02,6.05,3.5294,5.95,20200325,600232.SH,43511.53
3,3.0,20351.314,0.0600000000000005,5.95,6.04,5.8,6.01,1.0187,5.89,20200324,600232.SH,34300.1
4,4.0,28359.817000000003,-0.28000000000000025,5.89,6.1,5.84,6.08,-4.5381,6.17,20200323,600232.SH,47522.0
5,5.0,26338.632,0.11000000000000032,6.17,6.19,6.05,6.12,1.8152,6.06,20200320,600232.SH,43027.59
6,6.0,44749.935999999994,-0.10000000000000052,6.06,6.21,5.89,6.19,-1.6234,6.16,20200319,600232.SH,74254.01
7,7.0,39577.82,-0.22999999999999954,6.16,6.49,6.16,6.44,-3.5994,6.39,20200318,600232.SH,62365.59
8,8.0,51844.527,-0.23000000000000045,6.39,6.72,6.13,6.71,-3.4743,6.62,20200317,600232.SH,81398.0
9,9.0,56960.39599999999,-0.16000000000000014,6.62,7.04,6.6,6.85,-2.3599,6.78,20200316,600232.SH,83479.8
10,10.0,68046.36099999999,-0.3300000000000001,6.78,6.88,6.46,6.57,-4.6414,7.11,20200313,600232.SH,101355.96
11,11.0,78173.881,-0.3799999999999999,7.11,7.46,7.06,7.43,-5.0734,7.49,20200312,600232.SH,107779.8
12,12.0,104029.87599999999,-0.05999999999999961,7.49,7.75,7.38,7.45,-0.7947,7.55,20200311,600232.SH,138469.32
13,13.0,140683.138,-0.4300000000000006,7.55,7.85,7.18,7.7,-5.3885,7.98,20200310,600232.SH,188310.98
