,Unnamed: 0,amount,change,close,high,low,open,pct_chg,pre_close,trade_date,ts_code,vol
0,,12083.987,-0.25,23.75,24.12,23.63,23.96,-1.0417,24.0,20200403,002931.SZ,5062.0
1,,13914.851,0.2699999999999996,24.0,24.14,23.5,23.5,1.1378,23.73,20200402,002931.SZ,5841.0
2,,14251.97,0.03999999999999915,23.73,24.26,23.56,23.6,0.1688,23.69,20200401,002931.SZ,5946.0
3,,8885.083,0.019999999999999574,23.69,24.15,23.64,23.9,0.0845,23.67,20200331,002931.SZ,3728.0
4,,13188.208,-0.35999999999999943,23.67,23.81,23.1,23.71,-1.4981,24.03,20200330,002931.SZ,5612.0
0,0.0,16303.231000000002,-0.02999999999999758,24.03,24.38,23.97,24.23,-0.1247,24.06,20200327,002931.SZ,6737.89
1,1.0,13246.806,0.07000000000000027,24.06,24.2,23.71,23.9,0.2918,23.99,20200326,002931.SZ,5521.0
2,2.0,14083.632,0.389999999999997,23.99,24.34,23.8,23.93,1.6525,23.6,20200325,002931.SZ,5860.0
3,3.0,10134.702,0.39000000000000057,23.6,23.84,23.13,23.4,1.6803,23.21,20200324,002931.SZ,4306.85
4,4.0,12576.014,-0.7199999999999989,23.21,23.65,23.01,23.35,-3.0088,23.93,20200323,002931.SZ,5389.0
5,5.0,14833.482,0.08999999999999986,23.93,24.28,23.6,24.28,0.3775,23.84,20200320,002931.SZ,6207.09
6,6.0,19444.656000000003,0.03999999999999915,23.84,24.09,23.28,23.55,0.1681,23.8,20200319,002931.SZ,8233.0
7,7.0,28248.887000000002,0.24000000000000196,23.8,24.37,23.7,23.98,1.0187,23.56,20200318,002931.SZ,11795.89
8,8.0,21654.25,-0.14000000000000054,23.56,24.5,22.84,23.8,-0.5907,23.7,20200317,002931.SZ,9201.0
9,9.0,21854.157000000003,-0.6400000000000006,23.7,24.91,23.68,24.52,-2.6294,24.34,20200316,002931.SZ,8964.0
10,10.0,29728.327,-0.629999999999999,24.34,24.51,23.53,23.62,-2.523,24.97,20200313,002931.SZ,12362.89
11,11.0,25362.227000000003,-0.9000000000000021,24.97,25.9,24.85,25.9,-3.4789,25.87,20200312,002931.SZ,10054.89
12,12.0,26080.187,-0.3299999999999983,25.87,26.66,25.83,26.44,-1.2595,26.2,20200311,002931.SZ,9934.0
13,13.0,30680.415,0.4399999999999977,26.2,26.2,25.17,25.26,1.7081,25.76,20200310,002931.SZ,11937.86
14,14.0,31460.09,-1.009999999999998,25.76,26.69,25.7,26.55,-3.7729,26.77,20200309,002931.SZ,12064.0
15,15.0,34280.346,0.19000000000000128,26.77,26.99,26.29,26.46,0.7148,26.58,20200306,002931.SZ,12873.28
16,16.0,30592.069,0.2299999999999969,26.58,26.85,26.37,26.7,0.8729,26.35,20200305,002931.SZ,11505.0
17,17.0,26373.366,0.05000000000000071,26.35,26.67,25.62,25.62,0.1901,26.3,20200304,002931.SZ,10063.0
18,18.0,36887.078,0.4400000000000013,26.3,26.8,25.93,26.14,1.7015,25.86,20200303,002931.SZ,13990.08
19,19.0,39312.693999999996,1.6899999999999975,25.86,26.26,24.28,24.28,6.9921,24.17,20200302,002931.SZ,15447.67
20,20.0,42124.052,-2.009999999999998,24.17,25.81,24.15,25.48,-7.6776,26.18,20200228,002931.SZ,16871.78
