,Unnamed: 0,amount,change,close,high,low,open,pct_chg,pre_close,trade_date,ts_code,vol
0,,31518.357,0.04999999999999982,4.88,4.93,4.81,4.84,1.0352,4.83,20200403,600075.SH,64570.85
1,,34129.472,0.0,4.83,4.87,4.7,4.78,0.0,4.83,20200402,600075.SH,71622.4
2,,44016.275,-0.09999999999999964,4.83,5.01,4.82,4.82,-2.0284,4.93,20200401,600075.SH,89679.08
3,,49335.593,0.16000000000000014,4.93,4.96,4.71,4.83,3.3543,4.77,20200331,600075.SH,101610.76
4,,34419.85,-0.11000000000000032,4.77,4.85,4.62,4.81,-2.2541,4.88,20200330,600075.SH,72465.62
0,0.0,54825.236,0.11000000000000032,4.88,5.1,4.77,4.83,2.3061,4.77,20200327,600075.SH,111046.56
1,1.0,22614.813,-0.0600000000000005,4.77,4.89,4.77,4.88,-1.2422,4.83,20200326,600075.SH,46762.19
2,2.0,37970.286,0.09999999999999963,4.83,4.98,4.82,4.97,2.1142,4.73,20200325,600075.SH,77899.08
3,3.0,25859.29,0.10000000000000052,4.73,4.74,4.6,4.71,2.1598,4.63,20200324,600075.SH,55297.5
4,4.0,31903.993,-0.25,4.63,4.81,4.61,4.73,-5.122999999999999,4.88,20200323,600075.SH,67691.92
5,5.0,32143.903,0.05999999999999961,4.88,4.89,4.75,4.82,1.2448,4.82,20200320,600075.SH,66739.21
6,6.0,37163.575,0.1200000000000001,4.82,4.83,4.56,4.64,2.5532,4.7,20200319,600075.SH,79438.29
7,7.0,32621.785,-0.08000000000000007,4.7,4.9,4.7,4.83,-1.6736,4.78,20200318,600075.SH,67705.33
8,8.0,50464.198,-0.1200000000000001,4.78,4.99,4.52,4.99,-2.449,4.9,20200317,600075.SH,106823.38
9,9.0,49256.997,-0.14999999999999947,4.9,5.14,4.85,5.12,-2.9703,5.05,20200316,600075.SH,98394.74
10,10.0,67953.35,-0.08000000000000007,5.05,5.12,4.7,4.81,-1.5595,5.13,20200313,600075.SH,137780.59
11,11.0,105280.00300000001,-0.3200000000000003,5.13,5.36,5.05,5.35,-5.8716,5.45,20200312,600075.SH,202649.61
12,12.0,118975.54800000001,-0.22999999999999954,5.45,5.65,5.44,5.6,-4.0493,5.68,20200311,600075.SH,215333.18
13,13.0,212607.75600000002,0.29000000000000004,5.68,5.82,5.24,5.32,5.3803,5.39,20200310,600075.SH,381281.38
14,14.0,103726.134,0.01999999999999957,5.39,5.52,5.12,5.34,0.3724,5.37,20200309,600075.SH,196077.52
15,15.0,71316.773,-0.009999999999999787,5.37,5.41,5.26,5.3,-0.1859,5.38,20200306,600075.SH,133577.74
16,16.0,102866.685,-0.020000000000000462,5.38,5.48,5.31,5.44,-0.3704,5.4,20200305,600075.SH,191393.17
17,17.0,115154.025,0.16000000000000014,5.4,5.44,5.18,5.2,3.0534,5.24,20200304,600075.SH,214934.13
18,18.0,92286.834,0.21,5.24,5.25,5.05,5.09,4.175,5.03,20200303,600075.SH,178151.91
19,19.0,47144.066,0.14000000000000054,5.03,5.07,4.93,4.93,2.863,4.89,20200302,600075.SH,93733.63
20,20.0,73103.064,-0.3300000000000001,4.89,5.12,4.88,5.0,-6.3218,5.22,20200228,600075.SH,146742.41
21,21.0,68293.342,0.08000000000000007,5.22,5.26,5.13,5.14,1.5564,5.14,20200227,600075.SH,131216.09
22,22.0,93386.12400000001,0.08000000000000007,5.14,5.3,4.97,4.99,1.581,5.06,20200226,600075.SH,179664.8
23,23.0,64538.242999999995,-0.07000000000000027,5.06,5.09,4.88,5.01,-1.3645,5.13,20200225,600075.SH,128970.51
24,24.0,51433.288,0.009999999999999787,5.13,5.16,5.04,5.1,0.1953,5.12,20200224,600075.SH,100906.23
25,25.0,52879.740999999995,-0.049999999999999815,5.12,5.18,5.08,5.18,-0.9671,5.17,20200221,600075.SH,103149.42
26,26.0,54122.388,0.040000000000000036,5.17,5.18,5.02,5.13,0.7797,5.13,20200220,600075.SH,105843.97
27,27.0,56905.223,-0.10000000000000052,5.13,5.2,5.12,5.16,-1.912,5.23,20200219,600075.SH,110489.0
28,28.0,96353.571,0.13000000000000078,5.23,5.25,5.03,5.1,2.549,5.1,20200218,600075.SH,186265.45
29,29.0,73715.31,0.25,5.1,5.14,4.9,4.9,5.1546,4.85,20200217,600075.SH,146607.07
30,30.0,25375.813,-0.03000000000000025,4.85,4.9,4.82,4.88,-0.6148,4.88,20200214,600075.SH,52306.3
31,31.0,37317.669,-0.10000000000000052,4.88,4.99,4.84,4.99,-2.008,4.98,20200213,600075.SH,76100.68
32,32.0,41661.861000000004,-0.049999999999999815,4.98,5.02,4.91,5.0,-0.9940000000000001,5.03,20200212,600075.SH,83868.32
33,33.0,64814.835999999996,-0.17999999999999972,5.03,5.21,4.97,5.21,-3.4549,5.21,20200211,600075.SH,128078.2
34,34.0,93354.616,0.34999999999999964,5.21,5.26,4.82,4.84,7.2016,4.86,20200210,600075.SH,184418.89
