,Unnamed: 0,amount,change,close,high,low,open,pct_chg,pre_close,trade_date,ts_code,vol
0,,70030.296,0.040000000000000036,4.45,4.65,4.38,4.41,0.907,4.41,20200403,002721.SZ,155623.95
1,,38070.251,-0.040000000000000036,4.41,4.43,4.31,4.37,-0.8989,4.45,20200402,002721.SZ,86958.0
2,,39279.106,0.07000000000000028,4.45,4.5,4.3,4.37,1.5982,4.38,20200401,002721.SZ,89908.3
3,,25013.56,-0.009999999999999787,4.38,4.55,4.35,4.44,-0.2278,4.39,20200331,002721.SZ,56912.53
4,,31600.407,-0.14000000000000057,4.39,4.55,4.33,4.43,-3.0905,4.53,20200330,002721.SZ,71423.0
0,0.0,45777.551,-0.029999999999999364,4.53,4.65,4.5,4.62,-0.6579,4.56,20200327,002721.SZ,100566.0
1,1.0,61063.791,0.07999999999999917,4.56,4.72,4.43,4.46,1.7857,4.48,20200326,002721.SZ,134211.0
2,2.0,56921.722,0.09000000000000075,4.48,4.58,4.44,4.5,2.0501,4.39,20200325,002721.SZ,126685.3
3,3.0,63016.577000000005,0.21,4.39,4.44,4.26,4.29,5.0239,4.18,20200324,002721.SZ,144961.98
4,4.0,42951.085999999996,-0.21,4.18,4.3,4.16,4.3,-4.7836,4.39,20200323,002721.SZ,101702.0
5,5.0,44947.879,0.05999999999999961,4.39,4.43,4.3,4.36,1.3857,4.33,20200320,002721.SZ,103321.0
6,6.0,41628.498,-0.03000000000000025,4.33,4.37,4.23,4.33,-0.6881,4.36,20200319,002721.SZ,97024.25
7,7.0,36226.21,-0.1299999999999999,4.36,4.56,4.35,4.53,-2.8953,4.49,20200318,002721.SZ,81105.0
8,8.0,51204.246,0.040000000000000036,4.49,4.53,4.27,4.45,0.8989,4.45,20200317,002721.SZ,116070.0
9,9.0,50910.105,-0.21,4.45,4.74,4.43,4.71,-4.5064,4.66,20200316,002721.SZ,110617.59
10,10.0,65568.727,-0.16000000000000014,4.66,4.73,4.48,4.5,-3.3195,4.82,20200313,002721.SZ,143308.47
11,11.0,74893.027,-0.2399999999999993,4.82,4.98,4.74,4.98,-4.7431,5.06,20200312,002721.SZ,154584.1
12,12.0,89988.024,0.1299999999999999,5.06,5.12,4.9,4.93,2.6369,4.93,20200311,002721.SZ,179212.16
13,13.0,63000.845,0.08999999999999986,4.93,4.94,4.67,4.79,1.8595,4.84,20200310,002721.SZ,131160.8
14,14.0,62539.903,-0.21999999999999972,4.84,5.1,4.83,5.06,-4.3478,5.06,20200309,002721.SZ,126468.1
15,15.0,78113.21,0.07999999999999917,5.06,5.11,4.94,4.98,1.6064,4.98,20200306,002721.SZ,155254.1
16,16.0,74010.658,0.11000000000000032,4.98,5.0,4.82,4.84,2.2587,4.87,20200305,002721.SZ,150321.0
17,17.0,66795.823,0.11000000000000032,4.87,4.93,4.78,4.79,2.3109,4.76,20200304,002721.SZ,137563.0
18,18.0,51169.335999999996,0.01999999999999957,4.76,4.85,4.73,4.78,0.4219,4.74,20200303,002721.SZ,106769.0
19,19.0,48536.303,0.1299999999999999,4.74,4.76,4.54,4.54,2.82,4.61,20200302,002721.SZ,103435.15
20,20.0,86613.659,-0.4199999999999999,4.61,4.92,4.59,4.91,-8.3499,5.03,20200228,002721.SZ,181991.09
21,21.0,62960.39,0.0,5.03,5.08,4.98,5.02,0.0,5.03,20200227,002721.SZ,125204.0
22,22.0,86941.538,-0.09999999999999963,5.03,5.09,4.98,5.04,-1.9493,5.13,20200226,002721.SZ,172632.03
23,23.0,118891.98300000001,-0.1200000000000001,5.13,5.23,5.02,5.1,-2.2857,5.25,20200225,002721.SZ,232232.87
24,24.0,137990.872,0.01999999999999957,5.25,5.39,5.11,5.35,0.3824,5.23,20200224,002721.SZ,262153.66
25,25.0,117023.6,0.1900000000000004,5.23,5.34,5.05,5.05,3.7698,5.04,20200221,002721.SZ,225132.49
26,26.0,76017.33,0.020000000000000462,5.04,5.08,4.9,4.92,0.3984,5.02,20200220,002721.SZ,151932.62
27,27.0,108848.286,0.08999999999999986,5.02,5.15,4.85,5.0,1.8256,4.93,20200219,002721.SZ,218186.3
28,28.0,69375.133,0.1299999999999999,4.93,4.95,4.8,4.81,2.7083,4.8,20200218,002721.SZ,142021.35
29,29.0,63123.937000000005,0.16999999999999993,4.8,4.81,4.65,4.67,3.6717,4.63,20200217,002721.SZ,132803.63
30,30.0,38396.29,-0.03000000000000025,4.63,4.67,4.58,4.66,-0.6438,4.66,20200214,002721.SZ,83036.39
31,31.0,47171.244000000006,-0.08999999999999986,4.66,4.77,4.63,4.75,-1.8947,4.75,20200213,002721.SZ,100725.03
32,32.0,36700.858,0.05999999999999961,4.75,4.76,4.66,4.71,1.2793,4.69,20200212,002721.SZ,77556.0
33,33.0,46646.789000000004,-0.09999999999999963,4.69,4.82,4.69,4.74,-2.0877,4.79,20200211,002721.SZ,98266.0
34,34.0,60161.545999999995,0.13999999999999968,4.79,4.83,4.57,4.66,3.0108,4.65,20200210,002721.SZ,128083.0
35,35.0,55636.61,0.07000000000000027,4.65,4.73,4.54,4.57,1.5284,4.58,20200207,002721.SZ,120349.33
36,36.0,47645.719000000005,0.040000000000000036,4.58,4.63,4.5,4.54,0.8811,4.54,20200206,002721.SZ,104450.33
37,37.0,47644.939000000006,0.09999999999999963,4.54,4.64,4.43,4.43,2.2523,4.44,20200205,002721.SZ,104839.0
38,38.0,59582.15,-0.16999999999999993,4.44,4.49,4.15,4.15,-3.6876,4.61,20200204,002721.SZ,135621.0
39,39.0,12234.479,-0.5099999999999998,4.61,4.61,4.61,4.61,-9.9609,5.12,20200203,002721.SZ,26539.0
40,40.0,54617.200999999994,-0.13999999999999968,5.12,5.33,5.07,5.25,-2.6616,5.26,20200123,002721.SZ,105065.84
41,41.0,53566.328,-0.10000000000000052,5.26,5.33,5.18,5.33,-1.8657,5.36,20200122,002721.SZ,102201.24
42,42.0,52673.822,0.03000000000000025,5.36,5.41,5.33,5.38,0.5629,5.33,20200121,002721.SZ,98077.0
43,43.0,84945.26800000001,-0.15000000000000036,5.33,5.51,5.26,5.48,-2.7372,5.48,20200120,002721.SZ,159246.79
44,44.0,59909.115999999995,-0.07999999999999917,5.48,5.59,5.46,5.56,-1.4388,5.56,20200117,002721.SZ,108644.01
45,45.0,52972.863,-0.010000000000000677,5.56,5.66,5.55,5.58,-0.1795,5.57,20200116,002721.SZ,94625.0
46,46.0,70421.695,-0.1299999999999999,5.57,5.7,5.55,5.68,-2.2807,5.7,20200115,002721.SZ,125391.98
47,47.0,75905.062,-0.1200000000000001,5.7,5.81,5.68,5.8,-2.0619,5.82,20200114,002721.SZ,132130.88
48,48.0,70991.14,0.03000000000000025,5.82,5.87,5.65,5.79,0.5181,5.79,20200113,002721.SZ,123205.0
49,49.0,89657.931,-0.16999999999999993,5.79,5.96,5.79,5.96,-2.8523,5.96,20200110,002721.SZ,153528.01
50,50.0,136715.359,-0.2599999999999998,5.96,6.04,5.73,5.91,-4.1801,6.22,20200109,002721.SZ,229498.03
51,51.0,215814.7,0.09999999999999963,6.22,6.37,6.11,6.25,1.6340000000000001,6.12,20200108,002721.SZ,346222.18
52,52.0,147014.953,-0.20000000000000015,6.12,6.24,6.1,6.19,-3.1646,6.32,20200107,002721.SZ,239237.6
53,53.0,249471.974,0.2700000000000005,6.32,6.38,6.06,6.21,4.4628,6.05,20200106,002721.SZ,401657.05
54,54.0,170927.255,0.22999999999999954,6.05,6.08,5.77,5.82,3.9519,5.82,20200103,002721.SZ,287173.9
55,55.0,95648.27699999999,0.1200000000000001,5.82,5.86,5.66,5.71,2.1053,5.7,20200102,002721.SZ,165292.08
56,56.0,81867.694,0.040000000000000036,5.7,5.79,5.6,5.69,0.7067,5.66,20191231,002721.SZ,143680.0
57,57.0,116302.323,-0.21999999999999972,5.66,5.85,5.61,5.82,-3.7415,5.88,20191230,002721.SZ,203672.05
58,58.0,158629.77,-0.11000000000000032,5.88,6.12,5.87,5.92,-1.8364,5.99,20191227,002721.SZ,264755.24
59,59.0,212047.522,-0.0699999999999994,5.99,6.15,5.75,5.9,-1.1551,6.06,20191226,002721.SZ,358092.46
60,60.0,184294.651,-0.14000000000000054,6.06,6.25,5.91,6.08,-2.2581,6.2,20191225,002721.SZ,305554.25
61,61.0,286997.839,-0.2999999999999998,6.2,6.67,6.15,6.36,-4.6154,6.5,20191224,002721.SZ,451274.63
62,62.0,407603.0,0.21999999999999972,6.5,6.7,6.0,6.3,3.5032,6.28,20191223,002721.SZ,636303.88
63,63.0,207540.94600000003,0.5700000000000003,6.28,6.28,5.66,5.73,9.9825,5.71,20191220,002721.SZ,346057.46
64,64.0,138885.979,0.08000000000000007,5.71,5.84,5.56,5.6,1.421,5.63,20191219,002721.SZ,242954.89
65,65.0,126978.179,0.049999999999999815,5.63,5.7,5.44,5.56,0.8961,5.58,20191218,002721.SZ,228447.45
66,66.0,99769.754,0.0,5.58,5.66,5.54,5.61,0.0,5.58,20191217,002721.SZ,178614.33
67,67.0,82260.005,0.07000000000000027,5.58,5.59,5.45,5.48,1.2704,5.51,20191216,002721.SZ,149012.06
68,68.0,112416.68,-0.1299999999999999,5.51,5.69,5.49,5.56,-2.305,5.64,20191213,002721.SZ,201233.0
69,69.0,143629.95,0.1200000000000001,5.64,5.64,5.4,5.48,2.1739,5.52,20191212,002721.SZ,259598.93
70,70.0,142258.76,0.10999999999999943,5.52,5.52,5.28,5.35,2.0333,5.41,20191211,002721.SZ,262013.81
71,71.0,132085.89800000002,-0.13999999999999968,5.41,5.46,5.3,5.32,-2.5225,5.55,20191210,002721.SZ,245647.26
72,72.0,186387.99,0.049999999999999815,5.55,5.75,5.0,5.43,0.9091,5.5,20191209,002721.SZ,338438.76
73,73.0,184189.41100000002,0.2400000000000002,5.5,5.58,5.28,5.28,4.5627,5.26,20191206,002721.SZ,336433.73
74,74.0,115043.49699999999,-0.009999999999999787,5.26,5.3,5.13,5.19,-0.1898,5.27,20191205,002721.SZ,220389.68
75,75.0,153166.13,0.1999999999999993,5.27,5.4,5.1,5.15,3.9448,5.07,20191204,002721.SZ,292032.98
76,76.0,79923.109,0.03000000000000025,5.07,5.14,4.98,4.99,0.5952,5.04,20191203,002721.SZ,158183.04
77,77.0,99894.68,0.03000000000000025,5.04,5.1,4.91,4.93,0.5988,5.01,20191202,002721.SZ,199713.65
78,78.0,135525.364,-0.25,5.01,5.26,5.01,5.22,-4.7529,5.26,20191129,002721.SZ,265782.83
79,79.0,180785.724,0.029999999999999364,5.26,5.43,5.08,5.18,0.5736,5.23,20191128,002721.SZ,344091.65
80,80.0,227316.218,-0.3699999999999992,5.23,5.42,5.04,5.23,-6.6071,5.6,20191127,002721.SZ,437401.42
81,81.0,366543.624,-0.15000000000000036,5.6,6.13,5.45,5.74,-2.6087,5.75,20191126,002721.SZ,635468.53
82,82.0,208263.639,0.5199999999999996,5.75,5.75,5.44,5.6,9.9426,5.23,20191125,002721.SZ,368093.27
83,83.0,119948.54699999999,0.4800000000000004,5.23,5.23,4.76,4.78,10.1053,4.75,20191122,002721.SZ,234057.09
84,84.0,37297.9,-0.08000000000000007,4.75,4.78,4.67,4.75,-1.6563,4.83,20191121,002721.SZ,78986.01
85,85.0,66870.31599999999,0.17999999999999972,4.83,4.96,4.62,4.65,3.8710000000000004,4.65,20191120,002721.SZ,139400.02
86,86.0,21057.078999999998,0.09000000000000075,4.65,4.67,4.56,4.56,1.9737,4.56,20191119,002721.SZ,45450.3
87,87.0,21551.327,0.040000000000000036,4.56,4.6,4.49,4.52,0.885,4.52,20191118,002721.SZ,47350.3
88,88.0,29968.221,-0.16000000000000014,4.52,4.69,4.52,4.69,-3.4188,4.68,20191115,002721.SZ,65214.83
89,89.0,24504.826,-0.0600000000000005,4.68,4.71,4.61,4.7,-1.2658,4.74,20191114,002721.SZ,52617.3
90,90.0,32837.745,0.0600000000000005,4.74,4.8,4.62,4.63,1.2821,4.68,20191113,002721.SZ,69340.56
91,91.0,32635.862999999998,-0.040000000000000036,4.68,4.74,4.56,4.73,-0.8475,4.72,20191112,002721.SZ,70386.26
92,92.0,61985.34099999999,-0.3500000000000005,4.72,5.03,4.7,5.02,-6.9034,5.07,20191111,002721.SZ,128896.45
93,93.0,32106.366,-0.029999999999999364,5.07,5.08,5.0,5.05,-0.5882,5.1,20191108,002721.SZ,63700.83
94,94.0,13481.457,0.01999999999999957,5.1,5.11,5.05,5.08,0.3937,5.08,20191107,002721.SZ,26473.0
95,95.0,20219.68,-0.01999999999999957,5.08,5.11,5.05,5.06,-0.3922,5.1,20191106,002721.SZ,39854.0
96,96.0,33347.159,-0.09000000000000075,5.1,5.2,5.05,5.19,-1.7341,5.19,20191105,002721.SZ,65265.42
97,97.0,23221.392000000003,-0.049999999999999815,5.19,5.27,5.17,5.24,-0.9542,5.24,20191104,002721.SZ,44508.03
98,98.0,37662.157999999996,-0.05999999999999961,5.24,5.34,5.16,5.25,-1.1321,5.3,20191101,002721.SZ,71972.0
99,99.0,45569.029,-0.1800000000000006,5.3,5.46,5.27,5.46,-3.2847,5.48,20191031,002721.SZ,85080.0
100,100.0,51258.706,0.08000000000000007,5.48,5.54,5.42,5.42,1.4815,5.4,20191030,002721.SZ,93678.0
101,101.0,31730.822,-0.08000000000000007,5.4,5.47,5.38,5.47,-1.4599,5.48,20191029,002721.SZ,58604.0
102,102.0,33599.165,0.08000000000000007,5.48,5.48,5.38,5.4,1.4815,5.4,20191028,002721.SZ,61601.0
103,103.0,23801.87,0.040000000000000036,5.4,5.42,5.34,5.36,0.7463,5.36,20191025,002721.SZ,44235.0
104,104.0,28893.553,-0.08999999999999986,5.36,5.47,5.36,5.47,-1.6514,5.45,20191024,002721.SZ,53626.87
105,105.0,25389.235,-0.03000000000000025,5.45,5.54,5.4,5.47,-0.5474,5.48,20191023,002721.SZ,46328.06
106,106.0,29353.807999999997,0.020000000000000462,5.48,5.48,5.34,5.41,0.3663,5.46,20191022,002721.SZ,54361.06
107,107.0,22532.547000000002,-0.03000000000000025,5.46,5.54,5.43,5.47,-0.5464,5.49,20191021,002721.SZ,41221.0
108,108.0,30023.581000000002,-0.14999999999999947,5.49,5.64,5.47,5.63,-2.6596,5.64,20191018,002721.SZ,54207.44
109,109.0,25856.272999999997,-0.08000000000000007,5.64,5.72,5.59,5.67,-1.3986,5.72,20191017,002721.SZ,45823.44
110,110.0,37399.245,0.05999999999999961,5.72,5.76,5.64,5.68,1.0601,5.66,20191016,002721.SZ,65648.44
111,111.0,35252.285,-0.08000000000000007,5.66,5.73,5.62,5.72,-1.3937,5.74,20191015,002721.SZ,62277.06
112,112.0,72548.445,0.0600000000000005,5.74,5.79,5.61,5.68,1.0563,5.68,20191014,002721.SZ,127265.99
113,113.0,64776.257000000005,0.09999999999999963,5.68,5.89,5.54,5.58,1.7921,5.58,20191011,002721.SZ,113813.3
114,114.0,23949.568,0.08000000000000007,5.58,5.58,5.47,5.48,1.4545,5.5,20191010,002721.SZ,43349.06
