,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
17,000670.SZ,20200225,1.91,1.99,1.91,1.97,1.97,0.0,0.0,175108.49,34216.473
18,000670.SZ,20200224,1.92,2.0,1.91,1.97,1.92,0.050000000000000044,2.6042,147895.0,29124.74
19,000670.SZ,20200221,1.96,1.97,1.88,1.92,1.98,-0.06000000000000005,-3.0303,185172.18,35588.392
20,000670.SZ,20200220,1.95,2.01,1.94,1.98,2.0,-0.020000000000000018,-1.0,168334.0,33204.815
21,000670.SZ,20200219,1.91,2.03,1.88,2.0,1.93,0.07000000000000006,3.6269,229866.39,45184.77
22,000670.SZ,20200218,1.93,1.95,1.91,1.93,1.95,-0.020000000000000018,-1.0256,128884.21,24834.214
23,000670.SZ,20200217,1.95,1.96,1.85,1.95,1.93,0.020000000000000018,1.0363,157955.5,30264.977
24,000670.SZ,20200214,2.0,2.06,1.93,1.93,2.03,-0.09999999999999987,-4.9261,210485.0,41317.042
25,000670.SZ,20200213,1.95,2.04,1.94,2.03,1.98,0.04999999999999982,2.5253,193188.69,38342.263
26,000670.SZ,20200212,2.11,2.11,1.91,1.98,2.01,-0.029999999999999805,-1.4925,283165.01,56011.201
27,000670.SZ,20200211,2.01,2.01,2.01,2.01,1.91,0.09999999999999987,5.2356,19747.0,3969.147
28,000670.SZ,20200210,1.85,1.91,1.85,1.91,1.82,0.08999999999999986,4.9451,114393.0,21770.505
29,000670.SZ,20200207,1.74,1.82,1.71,1.82,1.73,0.09000000000000008,5.2023,175406.9,31537.111
30,000670.SZ,20200206,1.65,1.73,1.63,1.73,1.65,0.08000000000000007,4.8485,195651.7,33355.531
31,000670.SZ,20200205,1.64,1.68,1.63,1.65,1.63,0.020000000000000018,1.227,124309.0,20601.777
32,000670.SZ,20200204,1.63,1.7,1.63,1.63,1.72,-0.09000000000000008,-5.2326,218630.84,35823.219
33,000670.SZ,20200203,1.72,1.72,1.72,1.72,1.81,-0.09000000000000008,-4.9724,16398.0,2820.456
34,000670.SZ,20200123,1.89,1.89,1.8,1.81,1.88,-0.06999999999999984,-3.7234,189860.73,34660.417
35,000670.SZ,20200122,1.85,1.92,1.83,1.88,1.87,0.009999999999999787,0.5348,159137.56,30065.475
36,000670.SZ,20200121,1.86,1.95,1.86,1.87,1.96,-0.08999999999999986,-4.5918,396955.06,74754.164
37,000670.SZ,20200120,1.96,1.96,1.96,1.96,2.06,-0.10000000000000009,-4.8544,42951.0,8418.396
38,000670.SZ,20200117,2.06,2.06,2.06,2.06,2.17,-0.10999999999999988,-5.0691,44650.0,9197.9
39,000670.SZ,20200116,2.2,2.22,2.17,2.17,2.21,-0.040000000000000036,-1.81,101620.01,22267.022
40,000670.SZ,20200115,2.19,2.24,2.17,2.21,2.18,0.029999999999999805,1.3761,114481.4,25243.412
41,000670.SZ,20200114,2.19,2.22,2.17,2.18,2.2,-0.020000000000000018,-0.9091,81295.13,17784.769
42,000670.SZ,20200113,2.22,2.22,2.15,2.2,2.22,-0.020000000000000018,-0.9009,94561.99,20653.133
43,000670.SZ,20200110,2.26,2.26,2.18,2.22,2.24,-0.020000000000000018,-0.8929,100856.06,22388.244
44,000670.SZ,20200109,2.23,2.25,2.22,2.24,2.22,0.020000000000000018,0.9009,114796.45,25675.528
45,000670.SZ,20200108,2.22,2.29,2.22,2.22,2.25,-0.029999999999999805,-1.3333,163602.0,36728.141
46,000670.SZ,20200107,2.16,2.27,2.16,2.25,2.17,0.08000000000000007,3.6866,216011.56,48117.197
47,000670.SZ,20200106,2.18,2.19,2.15,2.17,2.19,-0.020000000000000018,-0.9132,119364.2,25900.766
48,000670.SZ,20200103,2.15,2.2,2.14,2.19,2.15,0.040000000000000036,1.8605,119363.0,25941.606
49,000670.SZ,20200102,2.15,2.17,2.14,2.15,2.13,0.020000000000000018,0.939,119389.08,25763.987
50,000670.SZ,20191231,2.07,2.14,2.05,2.13,2.11,0.020000000000000018,0.9479,89771.0,19056.889
51,000670.SZ,20191230,2.11,2.14,2.09,2.11,2.2,-0.0900000000000003,-4.0909,184997.62,39033.454
52,000670.SZ,20191227,2.26,2.27,2.19,2.2,2.27,-0.06999999999999984,-3.0837,240756.08,53620.206
53,000670.SZ,20191226,2.29,2.32,2.25,2.27,2.3,-0.029999999999999805,-1.3043,206480.4,47057.057
54,000670.SZ,20191225,2.39,2.41,2.26,2.3,2.37,-0.07000000000000028,-2.9536,333479.4,77730.71
55,000670.SZ,20191224,2.25,2.37,2.24,2.37,2.26,0.11000000000000032,4.8673,330489.29,77519.27
56,000670.SZ,20191223,2.3,2.32,2.22,2.26,2.34,-0.08000000000000007,-3.4188,197525.23,44699.08
57,000670.SZ,20191220,2.3,2.36,2.29,2.34,2.3,0.040000000000000036,1.7391,182136.23,42320.711
58,000670.SZ,20191219,2.25,2.33,2.23,2.3,2.26,0.040000000000000036,1.7699,148171.04,33889.208
59,000670.SZ,20191218,2.28,2.29,2.25,2.26,2.28,-0.020000000000000018,-0.8772,109961.73,24902.652
60,000670.SZ,20191217,2.22,2.29,2.21,2.28,2.23,0.04999999999999982,2.2422,159834.14,36068.709
61,000670.SZ,20191216,2.23,2.23,2.19,2.23,2.24,-0.010000000000000231,-0.4464,129470.21,28605.44
62,000670.SZ,20191213,2.23,2.27,2.22,2.24,2.21,0.03000000000000025,1.3575,108934.36,24462.56
63,000670.SZ,20191212,2.23,2.25,2.2,2.21,2.25,-0.040000000000000036,-1.7778,107034.0,23826.958
64,000670.SZ,20191211,2.3,2.3,2.23,2.25,2.26,-0.009999999999999787,-0.4425,99636.4,22532.645
65,000670.SZ,20191210,2.25,2.28,2.23,2.26,2.29,-0.03000000000000025,-1.31,102261.7,23028.597
66,000670.SZ,20191209,2.29,2.32,2.22,2.29,2.34,-0.04999999999999982,-2.1368,140318.51,31902.634
67,000670.SZ,20191206,2.3,2.36,2.29,2.34,2.3,0.040000000000000036,1.7391,107410.0,25025.601
68,000670.SZ,20191205,2.32,2.34,2.27,2.3,2.3,0.0,0.0,131986.48,30408.569
69,000670.SZ,20191204,2.36,2.47,2.28,2.3,2.39,-0.0900000000000003,-3.7657,239574.49,56739.827
70,000670.SZ,20191203,2.4,2.49,2.37,2.39,2.44,-0.04999999999999982,-2.0492,268996.64,65524.039
71,000670.SZ,20191202,2.31,2.45,2.26,2.44,2.33,0.10999999999999988,4.721,231037.69,54185.7
72,000670.SZ,20191129,2.3,2.38,2.25,2.33,2.27,0.06000000000000005,2.6432,266767.41,61832.433
73,000670.SZ,20191128,2.16,2.27,2.15,2.27,2.16,0.10999999999999988,5.0926,177540.3,39832.434
74,000670.SZ,20191127,2.12,2.16,2.1,2.16,2.13,0.03000000000000025,1.4085,85225.0,18231.847
75,000670.SZ,20191126,2.1,2.15,2.08,2.13,2.1,0.029999999999999805,1.4286,64416.49,13690.577
76,000670.SZ,20191125,2.12,2.12,2.08,2.1,2.12,-0.020000000000000018,-0.9434,41945.0,8807.217
77,000670.SZ,20191122,2.15,2.15,2.09,2.12,2.13,-0.009999999999999787,-0.4695,54534.15,11528.512
78,000670.SZ,20191121,2.08,2.17,2.08,2.13,2.09,0.040000000000000036,1.9139,69321.03,14783.408
79,000670.SZ,20191120,2.16,2.16,2.08,2.09,2.14,-0.050000000000000266,-2.3364,74923.0,15867.534
80,000670.SZ,20191119,2.15,2.16,2.13,2.14,2.15,-0.009999999999999787,-0.4651,68061.72,14580.225
81,000670.SZ,20191118,2.15,2.19,2.13,2.15,2.15,0.0,0.0,87357.0,18818.128
82,000670.SZ,20191115,2.09,2.17,2.07,2.15,2.08,0.06999999999999984,3.3654,133570.72,28583.879
83,000670.SZ,20191114,2.11,2.12,2.07,2.08,2.07,0.010000000000000231,0.4831,74742.1,15634.427
84,000670.SZ,20191113,2.0,2.08,2.0,2.07,2.02,0.04999999999999982,2.4752,84941.09,17325.104
85,000670.SZ,20191112,1.99,2.07,1.94,2.02,1.97,0.050000000000000044,2.5381,111079.0,22328.332
86,000670.SZ,20191111,2.05,2.05,1.97,1.97,2.07,-0.09999999999999987,-4.8309,130648.8,25975.68
87,000670.SZ,20191108,2.15,2.17,2.06,2.07,2.13,-0.06000000000000005,-2.8169,98208.01,20682.344
88,000670.SZ,20191107,2.11,2.17,2.09,2.13,2.11,0.020000000000000018,0.9479,80422.0,17109.447
89,000670.SZ,20191106,2.14,2.17,2.09,2.11,2.13,-0.020000000000000018,-0.939,101044.01,21439.261
90,000670.SZ,20191105,2.04,2.13,2.04,2.13,2.03,0.10000000000000009,4.9261,191884.61,40622.682
91,000670.SZ,20191104,2.07,2.1,2.02,2.03,2.09,-0.06000000000000005,-2.8708,94957.0,19494.13
92,000670.SZ,20191101,2.08,2.11,2.05,2.09,2.09,0.0,0.0,48248.72,10055.264
93,000670.SZ,20191031,2.1,2.15,2.06,2.09,2.11,-0.020000000000000018,-0.9479,78498.0,16575.249
94,000670.SZ,20191030,2.06,2.12,2.05,2.11,2.08,0.029999999999999805,1.4423,75130.03,15701.318
95,000670.SZ,20191029,2.13,2.13,2.08,2.08,2.12,-0.040000000000000036,-1.8868,73719.0,15526.415
96,000670.SZ,20191028,2.05,2.14,2.05,2.12,2.05,0.07000000000000028,3.4146,111573.91,23604.697
97,000670.SZ,20191025,2.03,2.06,2.0,2.05,2.04,0.009999999999999787,0.4902,75848.49,15330.102
98,000670.SZ,20191024,2.12,2.12,2.02,2.04,2.12,-0.08000000000000007,-3.7736,106204.0,21906.359
99,000670.SZ,20191023,2.15,2.15,2.1,2.12,2.15,-0.029999999999999805,-1.3953,61892.01,13134.099
100,000670.SZ,20191022,2.15,2.16,2.12,2.15,2.16,-0.010000000000000231,-0.463,80840.0,17219.738
101,000670.SZ,20191021,2.16,2.18,2.11,2.16,2.14,0.020000000000000018,0.9346,106663.0,22901.4
102,000670.SZ,20191018,2.22,2.23,2.11,2.14,2.21,-0.06999999999999984,-3.1674,147782.0,31976.394
103,000670.SZ,20191017,2.24,2.27,2.2,2.21,2.25,-0.040000000000000036,-1.7778,95186.0,21222.963
104,000670.SZ,20191016,2.32,2.32,2.25,2.25,2.26,-0.009999999999999787,-0.4425,105315.0,24040.324
105,000670.SZ,20191015,2.25,2.32,2.25,2.26,2.27,-0.010000000000000231,-0.4405,82718.0,18798.693
106,000670.SZ,20191014,2.26,2.3,2.22,2.27,2.26,0.010000000000000231,0.4425,118251.27,26753.688
107,000670.SZ,20191011,2.22,2.26,2.22,2.26,2.23,0.029999999999999805,1.3453,87321.27,19588.933
108,000670.SZ,20191010,2.22,2.25,2.19,2.23,2.22,0.009999999999999787,0.4505,113113.06,25061.603
109,000670.SZ,20191009,2.2,2.28,2.19,2.22,2.26,-0.03999999999999959,-1.7699,127039.2,28256.536
110,000670.SZ,20191008,2.34,2.38,2.25,2.26,2.37,-0.11000000000000032,-4.6414,141807.0,32630.429
111,000670.SZ,20190930,2.44,2.44,2.34,2.37,2.33,0.040000000000000036,1.7167,161674.49,38661.54
112,000670.SZ,20190927,2.27,2.39,2.27,2.33,2.33,0.0,0.0,156868.57,36651.294
113,000670.SZ,20190926,2.51,2.52,2.33,2.33,2.45,-0.1200000000000001,-4.898,234250.0,55769.592
114,000670.SZ,20190925,2.33,2.48,2.31,2.45,2.36,0.0900000000000003,3.8136,243414.5,59024.504
115,000670.SZ,20190924,2.28,2.4,2.28,2.36,2.29,0.06999999999999984,3.0568,211545.49,49963.3
116,000670.SZ,20190923,2.29,2.33,2.25,2.29,2.32,-0.029999999999999805,-1.2931,164700.21,37569.672
117,000670.SZ,20190920,2.31,2.38,2.28,2.32,2.34,-0.020000000000000018,-0.8547,198346.66,46356.812
118,000670.SZ,20190919,2.3,2.37,2.21,2.34,2.3,0.040000000000000036,1.7391,299185.02,68191.313
119,000670.SZ,20190918,2.47,2.47,2.26,2.3,2.35,-0.050000000000000266,-2.1277,490872.44,115918.047
120,000670.SZ,20190917,2.35,2.35,2.35,2.35,2.24,0.10999999999999988,4.9107,44911.01,10554.087
121,000670.SZ,20190916,2.24,2.24,2.2,2.24,2.13,0.11000000000000032,5.1643,123492.5,27638.484
122,000670.SZ,20190912,2.15,2.17,2.08,2.13,2.15,-0.020000000000000018,-0.9302,156433.23,33152.404
123,000670.SZ,20190911,2.09,2.2,2.09,2.15,2.11,0.040000000000000036,1.8957,192134.75,41247.745
124,000670.SZ,20190910,2.14,2.19,2.09,2.11,2.14,-0.03000000000000025,-1.4019,244732.0,52051.67
125,000670.SZ,20190909,2.04,2.14,2.04,2.14,2.04,0.10000000000000009,4.902,290116.5,61317.892
126,000670.SZ,20190906,2.0,2.04,1.98,2.04,2.0,0.040000000000000036,2.0,151173.0,30350.857
127,000670.SZ,20190905,2.0,2.03,1.98,2.0,2.01,-0.009999999999999787,-0.4975,189612.0,37971.223
128,000670.SZ,20190904,1.96,2.07,1.92,2.01,1.97,0.039999999999999813,2.0305,316303.8,63664.601
129,000670.SZ,20190903,1.87,1.97,1.87,1.97,1.88,0.09000000000000008,4.7872,256094.64,49683.676
130,000670.SZ,20190902,1.84,1.89,1.83,1.88,1.84,0.039999999999999813,2.1739,89542.0,16726.925
131,000670.SZ,20190830,1.89,1.9,1.84,1.84,1.88,-0.039999999999999813,-2.1277,109212.0,20428.647
132,000670.SZ,20190829,1.9,1.91,1.87,1.88,1.9,-0.020000000000000018,-1.0526,73009.72,13847.745
133,000670.SZ,20190828,1.88,1.91,1.87,1.9,1.89,0.010000000000000009,0.5291,88698.0,16782.587
134,000670.SZ,20190827,1.91,1.92,1.88,1.89,1.84,0.04999999999999982,2.7174,159045.37,30220.686
135,000670.SZ,20190826,1.81,1.85,1.8,1.84,1.88,-0.039999999999999813,-2.1277,79304.02,14552.874
136,000670.SZ,20190823,1.91,1.92,1.87,1.88,1.93,-0.050000000000000044,-2.5907,121385.0,22924.534
137,000670.SZ,20190822,1.86,1.95,1.84,1.93,1.86,0.06999999999999984,3.7634,178506.78,33917.418
138,000670.SZ,20190821,1.85,1.87,1.84,1.86,1.87,-0.010000000000000009,-0.5348,71090.0,13201.379
139,000670.SZ,20190820,1.86,1.89,1.86,1.87,1.87,0.0,0.0,86964.0,16288.047
140,000670.SZ,20190819,1.84,1.88,1.83,1.87,1.83,0.040000000000000036,2.1858,97607.1,18148.472
141,000670.SZ,20190816,1.85,1.87,1.83,1.83,1.85,-0.020000000000000018,-1.0811,73906.0,13661.568
142,000670.SZ,20190815,1.83,1.86,1.8,1.85,1.88,-0.029999999999999805,-1.5957,107217.45,19588.72
143,000670.SZ,20190814,1.88,1.91,1.86,1.88,1.88,0.0,0.0,88028.1,16604.501
144,000670.SZ,20190813,1.87,1.92,1.84,1.88,1.89,-0.010000000000000009,-0.5291,117984.05,22197.92
145,000670.SZ,20190812,1.87,1.91,1.83,1.89,1.93,-0.040000000000000036,-2.0725,195285.08,36268.135
146,000670.SZ,20190809,1.98,1.99,1.93,1.93,2.03,-0.09999999999999987,-4.9261,286919.1,55662.07
147,000670.SZ,20190808,2.01,2.03,1.99,2.03,1.93,0.09999999999999987,5.1813,346475.71,70175.622
148,000670.SZ,20190807,1.94,1.97,1.91,1.93,1.94,-0.010000000000000009,-0.5155,72058.01,13968.52
149,000670.SZ,20190806,1.95,1.96,1.89,1.94,1.99,-0.050000000000000044,-2.5126,132601.0,25380.536
150,000670.SZ,20190805,2.02,2.08,1.97,1.99,2.04,-0.050000000000000044,-2.451,124156.0,25098.571
151,000670.SZ,20190802,1.98,2.04,1.98,2.04,2.03,0.010000000000000231,0.4926,92179.61,18474.908
152,000670.SZ,20190801,1.96,2.07,1.96,2.03,1.99,0.039999999999999813,2.0101,93696.01,19010.436
153,000670.SZ,20190731,2.0,2.02,1.99,1.99,2.01,-0.019999999999999796,-0.995,58189.11,11621.889
154,000670.SZ,20190730,2.0,2.03,2.0,2.01,2.01,0.0,0.0,73043.0,14696.562
155,000670.SZ,20190729,2.04,2.05,2.0,2.01,2.04,-0.03000000000000025,-1.4706,67065.0,13580.84
156,000670.SZ,20190726,2.04,2.06,2.03,2.04,2.06,-0.020000000000000018,-0.9709,78320.0,15984.499
157,000670.SZ,20190725,2.01,2.08,2.01,2.06,2.03,0.03000000000000025,1.4778,113586.1,23279.759
158,000670.SZ,20190724,2.04,2.08,2.02,2.03,2.02,0.009999999999999787,0.495,146783.0,30018.05
159,000670.SZ,20190723,1.95,2.02,1.92,2.02,1.92,0.10000000000000009,5.2083,137353.0,27299.184
160,000670.SZ,20190722,2.01,2.03,1.92,1.92,2.02,-0.10000000000000009,-4.9505,155856.5,30230.97
161,000670.SZ,20190719,2.02,2.05,2.0,2.02,2.02,0.0,0.0,92529.0,18795.897
162,000670.SZ,20190718,2.1,2.11,2.02,2.02,2.13,-0.10999999999999988,-5.1643,217322.0,44215.753
163,000670.SZ,20190717,2.15,2.16,2.13,2.13,2.17,-0.040000000000000036,-1.8433,98812.03,21199.946
164,000670.SZ,20190716,2.16,2.19,2.14,2.17,2.17,0.0,0.0,98449.0,21321.141
165,000670.SZ,20190715,2.13,2.18,2.11,2.17,2.14,0.029999999999999805,1.4019,83477.01,17988.699
166,000670.SZ,20190712,2.18,2.18,2.11,2.14,2.17,-0.029999999999999805,-1.3825,92750.0,19810.501
167,000670.SZ,20190711,2.18,2.23,2.15,2.17,2.17,0.0,0.0,116388.0,25575.28
168,000670.SZ,20190710,2.15,2.23,2.15,2.17,2.16,0.009999999999999787,0.463,121415.0,26617.99
169,000670.SZ,20190709,2.15,2.19,2.11,2.16,2.21,-0.04999999999999982,-2.2624,150539.0,32186.539
170,000670.SZ,20190708,2.24,2.24,2.21,2.21,2.33,-0.1200000000000001,-5.1502,123600.0,27372.668
171,000670.SZ,20190705,2.32,2.37,2.3,2.33,2.31,0.020000000000000018,0.8658,128802.01,30126.28
172,000670.SZ,20190704,2.29,2.36,2.28,2.31,2.33,-0.020000000000000018,-0.8584,144319.01,33444.318
173,000670.SZ,20190703,2.45,2.49,2.33,2.33,2.45,-0.1200000000000001,-4.898,376189.82,89103.324
174,000670.SZ,20190702,2.32,2.45,2.3,2.45,2.33,0.1200000000000001,5.1502,407467.42,98641.848
175,000670.SZ,20190701,2.34,2.34,2.28,2.33,2.28,0.050000000000000266,2.193,206117.0,47590.195
176,000670.SZ,20190628,2.31,2.36,2.23,2.28,2.35,-0.07000000000000028,-2.9787,255856.1,58484.01
177,000670.SZ,20190627,2.37,2.45,2.35,2.35,2.37,-0.020000000000000018,-0.8439,331091.63,79315.387
178,000670.SZ,20190626,2.22,2.37,2.21,2.37,2.26,0.11000000000000032,4.8673,333924.85,77772.471
179,000670.SZ,20190625,2.22,2.3,2.18,2.26,2.24,0.019999999999999574,0.8929,227555.0,51081.955
180,000670.SZ,20190624,2.26,2.29,2.2,2.24,2.18,0.06000000000000005,2.7523,340328.0,76524.053
181,000670.SZ,20190621,2.18,2.18,2.18,2.18,2.08,0.10000000000000009,4.8077,108100.0,23565.8
182,000670.SZ,20190620,2.13,2.14,2.06,2.08,2.13,-0.04999999999999982,-2.3474,197909.0,41317.318
183,000670.SZ,20190619,2.21,2.21,2.11,2.13,2.14,-0.010000000000000231,-0.4673,206315.03,44407.929
184,000670.SZ,20190618,2.04,2.16,2.04,2.14,2.06,0.08000000000000007,3.8835,234398.0,49666.263
185,000670.SZ,20190617,2.06,2.11,2.06,2.06,2.17,-0.10999999999999988,-5.0691,336507.2,69567.475
186,000670.SZ,20190614,2.27,2.32,2.12,2.17,2.21,-0.040000000000000036,-1.81,482460.01,108631.747
187,000670.SZ,20190613,2.13,2.21,2.1,2.21,2.1,0.10999999999999988,5.2381,273232.0,59375.1
188,000670.SZ,20190612,1.96,2.1,1.93,2.1,2.0,0.10000000000000009,5.0,337481.37,69618.334
189,000670.SZ,20190611,1.87,2.03,1.87,2.0,1.97,0.030000000000000027,1.5228,368187.01,72057.247
190,000670.SZ,20190610,1.99,2.0,1.97,1.97,2.07,-0.09999999999999987,-4.8309,140741.0,27776.892
191,000670.SZ,20190606,2.11,2.13,2.07,2.07,2.18,-0.11000000000000032,-5.0459,159236.29,33050.624
192,000670.SZ,20190605,2.29,2.32,2.18,2.18,2.29,-0.10999999999999988,-4.8035,227046.01,50174.313
193,000670.SZ,20190604,2.29,2.33,2.29,2.29,2.41,-0.1200000000000001,-4.9793,246430.0,56565.954
194,000670.SZ,20190603,2.5,2.52,2.41,2.41,2.54,-0.1299999999999999,-5.1181,199217.03,48388.235
195,000670.SZ,20190531,2.54,2.64,2.53,2.54,2.66,-0.1200000000000001,-4.5113,435981.83,111607.585
196,000670.SZ,20190530,2.77,2.78,2.66,2.66,2.8,-0.13999999999999968,-5.0,184277.0,49439.587
197,000670.SZ,20190529,2.84,2.9,2.76,2.8,2.9,-0.10000000000000009,-3.4483,341401.51,96528.105
198,000670.SZ,20190528,2.87,2.97,2.87,2.9,2.89,0.009999999999999787,0.346,257821.0,75222.737
199,000670.SZ,20190527,2.77,2.94,2.77,2.89,2.9,-0.009999999999999787,-0.3448,365758.1,104094.76
200,000670.SZ,20190524,2.97,2.98,2.9,2.9,3.05,-0.1499999999999999,-4.918,270597.5,78936.941
201,000670.SZ,20190523,3.05,3.16,3.03,3.05,3.01,0.040000000000000036,1.3289,370199.6,114313.476
202,000670.SZ,20190522,3.01,3.08,2.98,3.01,3.02,-0.010000000000000231,-0.3311,267632.22,81018.182
203,000670.SZ,20190521,3.06,3.12,2.95,3.02,3.11,-0.08999999999999986,-2.8939,413275.24,125166.995
204,000670.SZ,20190520,3.14,3.22,3.11,3.11,3.27,-0.16000000000000014,-4.893,506081.02,158828.353
205,000670.SZ,20190517,3.23,3.36,3.19,3.27,3.2,0.06999999999999984,2.1875,802145.32,264469.796
206,000670.SZ,20190516,3.17,3.28,3.12,3.2,3.16,0.040000000000000036,1.2658,554453.22,177311.819
207,000670.SZ,20190515,3.04,3.16,2.99,3.16,3.01,0.15000000000000036,4.9834,368627.62,114097.788
208,000670.SZ,20190514,2.95,3.04,2.93,3.01,3.05,-0.040000000000000036,-1.3115,407241.0,121118.776
209,000670.SZ,20190513,3.1,3.17,3.05,3.05,3.21,-0.16000000000000014,-4.9844,610060.68,188736.85
210,000670.SZ,20190510,3.05,3.21,3.02,3.21,3.06,0.1499999999999999,4.902,595197.38,186802.165
211,000670.SZ,20190509,3.04,3.18,3.01,3.06,3.05,0.010000000000000231,0.3279,401266.18,124185.69
212,000670.SZ,20190508,2.94,3.15,2.87,3.05,3.01,0.040000000000000036,1.3289,564186.36,171697.512
213,000670.SZ,20190507,3.1,3.18,3.01,3.01,3.17,-0.16000000000000014,-5.0473,554760.6,169537.305
214,000670.SZ,20190506,3.19,3.23,3.17,3.17,3.34,-0.16999999999999993,-5.0898,306280.43,97285.085
215,000670.SZ,20190430,3.34,3.42,3.34,3.34,3.52,-0.18000000000000016,-5.1136,791881.76,265580.453
216,000670.SZ,20190429,3.52,3.52,3.52,3.52,3.71,-0.18999999999999995,-5.1213,13013.0,4580.576
217,000670.SZ,20190426,3.71,3.71,3.71,3.71,3.9,-0.18999999999999995,-4.8718,9453.0,3507.063
218,000670.SZ,20190425,3.9,3.9,3.9,3.9,4.1,-0.19999999999999973,-4.878,18597.0,7252.83
219,000670.SZ,20190424,4.1,4.1,4.1,4.1,4.32,-0.22000000000000064,-5.0926,24681.0,10119.21
220,000670.SZ,20190422,4.48,4.48,4.3,4.32,4.48,-0.16000000000000014,-3.5714,564573.28,246514.715
221,000670.SZ,20190419,4.28,4.48,4.24,4.48,4.27,0.21000000000000085,4.918,717796.28,315057.63
222,000670.SZ,20190418,4.37,4.38,4.25,4.27,4.39,-0.1200000000000001,-2.7335,475624.2,205040.347
223,000670.SZ,20190417,4.36,4.49,4.34,4.39,4.38,0.009999999999999787,0.2283,550444.38,243117.58
224,000670.SZ,20190416,4.28,4.4,4.22,4.38,4.36,0.019999999999999574,0.4587,624326.97,269489.435
225,000670.SZ,20190415,4.62,4.65,4.36,4.36,4.59,-0.22999999999999954,-5.0109,756887.07,338693.216
226,000670.SZ,20190412,4.8,4.85,4.59,4.59,4.83,-0.2400000000000002,-4.9689,812157.72,377558.077
227,000670.SZ,20190411,4.73,4.98,4.69,4.83,4.74,0.08999999999999986,1.8987,837492.95,406390.078
228,000670.SZ,20190410,4.71,4.81,4.59,4.74,4.79,-0.04999999999999982,-1.0438,600912.55,283732.171
229,000670.SZ,20190409,4.83,4.93,4.71,4.79,4.81,-0.019999999999999574,-0.4158,855744.45,413076.445
230,000670.SZ,20190408,4.93,4.98,4.81,4.81,5.06,-0.25,-4.9407,656180.95,317421.019
231,000670.SZ,20190404,5.07,5.19,5.06,5.06,5.33,-0.27000000000000046,-5.0657,904596.64,459314.73
232,000670.SZ,20190403,5.36,5.37,5.33,5.33,5.61,-0.28000000000000025,-4.9911,576435.0,307928.661
233,000670.SZ,20190402,5.34,5.84,5.34,5.61,5.62,-0.009999999999999787,-0.1779,2440625.69,1323919.276
234,000670.SZ,20190401,5.62,5.62,5.62,5.62,5.92,-0.2999999999999998,-5.0676,19035.0,10697.67
235,000670.SZ,20190329,5.92,5.92,5.92,5.92,6.23,-0.3100000000000005,-4.9759,14346.0,8492.832
236,000670.SZ,20190328,6.23,6.23,6.23,6.23,6.56,-0.3299999999999992,-5.0305,5390.0,3357.97
237,000670.SZ,20190327,6.56,6.56,6.56,6.56,6.9,-0.34000000000000075,-4.9275,8734.0,5729.504
238,000670.SZ,20190325,6.1,7.17,5.88,6.9,6.53,0.3700000000000001,5.6662,1884045.53,1211015.735
239,000670.SZ,20190322,6.3,6.85,6.02,6.53,6.28,0.25,3.9809,2046517.93,1326840.833
240,000670.SZ,20190321,5.69,6.28,5.61,6.28,5.71,0.5700000000000003,9.9825,1738753.89,1056331.324
